Date,Open,High,Low,Close,Adj Close,Volume
2010-05-26,40.599998,41.000000,40.000000,40.154999,32.851326,140450
2010-05-27,40.695000,41.000000,40.150002,40.439999,33.084492,82470
2010-05-28,41.000000,41.400002,40.230000,41.029999,33.567173,121220
2010-05-31,41.250000,44.299999,41.000000,43.689999,35.743359,149910
2010-06-01,43.400002,44.900002,42.404999,42.665001,34.904793,138340
2010-06-02,42.099998,43.540001,41.605000,41.799999,34.197124,54010
2010-06-03,42.400002,42.900002,41.299999,41.599998,34.033501,36200
2010-06-04,41.990002,41.990002,40.505001,40.799999,33.379009,99620
2010-06-07,40.389999,42.200001,39.799999,41.250000,33.747158,149670
2010-06-08,41.299999,44.200001,41.299999,42.325001,34.626633,528950
2010-06-09,42.400002,42.980000,42.000000,42.264999,34.577549,87510
2010-06-10,42.000000,42.994999,42.000000,42.805000,35.019333,78430
2010-06-11,43.000000,43.380001,42.099998,42.310001,34.614365,59580
2010-06-14,42.299999,44.000000,42.200001,42.544998,34.806622,182220
2010-06-15,42.544998,43.299999,42.205002,42.480000,34.753448,69000
2010-06-16,42.025002,43.950001,42.025002,42.490002,34.761627,150720
2010-06-17,42.889999,43.180000,42.000000,42.029999,34.385300,89020
2010-06-18,42.980000,42.980000,42.000000,42.009998,34.368923,135550
2010-06-21,43.500000,50.415001,43.500000,50.070000,40.962925,11380970
2010-06-22,50.099998,52.580002,49.799999,50.730000,41.502876,18462210
2010-06-23,50.400002,53.200001,49.009998,51.689999,42.288265,11961220
2010-06-24,52.490002,53.500000,51.630001,52.494999,42.946842,12676480
2010-06-25,52.970001,52.970001,51.509998,51.900002,42.460072,1803900
2010-06-28,51.900002,52.700001,50.299999,50.544998,41.351528,1231690
2010-06-29,50.119999,50.330002,46.230000,48.125000,41.855968,816320
2010-06-30,47.500000,49.095001,47.110001,48.470001,42.156029,656670
2010-07-01,48.470001,49.189999,47.939999,48.384998,42.082092,356140
2010-07-02,48.000000,48.900002,47.599998,48.044998,41.786392,202210
2010-07-05,48.000000,49.875000,47.790001,48.770000,42.416958,503070
2010-07-06,48.349998,48.799999,47.310001,47.645000,41.438496,637820
2010-07-07,47.645000,48.790001,47.200001,47.849998,41.616791,325830
2010-07-08,48.459999,48.669998,48.000000,48.125000,41.855968,159750
2010-07-09,47.639999,48.540001,47.639999,48.244999,41.960335,128790
2010-07-12,48.400002,49.500000,48.400002,49.154999,42.751797,476430
2010-07-13,48.630001,49.849998,48.360001,49.115002,42.717007,187350
2010-07-14,48.615002,49.599998,48.500000,48.654999,42.316933,152160
2010-07-15,48.630001,49.154999,47.049999,48.240002,41.955994,148830
2010-07-16,48.240002,53.250000,47.930000,51.660000,44.930481,4718300
2010-07-19,51.389999,51.900002,50.599998,50.910000,44.278183,444360
2010-07-20,51.349998,53.099998,50.930000,51.889999,45.130520,1565060
2010-07-21,52.340000,52.900002,51.599998,52.110001,45.321873,437650
2010-07-22,52.470001,52.590000,51.500000,51.685001,44.952225,169120
2010-07-23,51.750000,52.445000,50.634998,50.990002,44.347759,152860
2010-07-26,51.099998,52.099998,50.509998,50.709999,44.104229,209140
2010-07-27,51.000000,51.000000,49.709999,50.020000,43.504124,194220
2010-07-28,50.480000,50.480000,49.810001,50.209999,43.669365,195130
2010-07-29,50.299999,50.595001,50.000000,50.105000,43.578045,111160
2010-07-30,50.099998,50.500000,48.560001,48.724998,42.377808,865730
2010-08-02,48.724998,49.500000,48.700001,48.974998,42.595249,284110
2010-08-03,49.250000,50.500000,49.250000,50.279999,43.730247,663460
2010-08-04,50.200001,52.480000,49.900002,52.125000,45.334908,1939750
2010-08-05,52.799999,54.500000,52.125000,52.654999,45.795868,3091260
2010-08-06,53.139999,60.169998,52.700001,59.040001,51.349129,16520830
2010-08-09,59.105000,62.169998,57.220001,58.525002,50.901211,11020150
2010-08-10,64.400002,64.800003,60.299999,61.049999,53.097290,1355322
2010-08-11,61.000000,62.599998,59.150002,59.849998,52.053596,766669
2010-08-12,60.750000,60.900002,57.049999,58.150002,50.575062,282868
2010-08-13,58.799999,58.799999,55.250000,55.650002,48.400723,452091
2010-08-16,55.599998,56.450001,54.200001,54.799999,47.661449,275312
2010-08-17,54.099998,58.900002,47.900002,57.200001,49.748814,1313462
2010-08-18,57.049999,57.049999,54.500000,54.849998,47.704937,379108
2010-08-19,55.200001,55.599998,53.450001,54.549999,47.444008,825901
2010-08-20,54.549999,54.799999,53.150002,53.650002,46.661247,252985
2010-08-23,53.099998,56.250000,53.099998,54.849998,47.704937,1225675
2010-08-24,55.299999,57.400002,50.400002,55.450001,48.226772,1351802
2010-08-25,55.250000,56.200001,52.549999,53.400002,46.443825,1374577
2010-08-26,54.000000,54.900002,51.400002,52.150002,45.356655,316391
2010-08-27,52.000000,53.450001,49.049999,49.950001,43.443241,461308
2010-08-30,50.400002,51.500000,48.099998,49.049999,42.660473,376304
2010-08-31,49.000000,51.299999,48.200001,49.450001,43.008373,439176
2010-09-01,50.099998,50.500000,49.150002,50.099998,43.573696,246481
2010-09-02,50.200001,50.900002,49.799999,50.099998,43.573696,235159
2010-09-03,50.500000,51.900002,50.500000,50.849998,44.226002,436237
2010-09-06,51.099998,52.799999,51.099998,51.900002,45.139221,496008
2010-09-07,52.000000,52.500000,49.549999,50.450001,43.878105,380309
2010-09-08,51.000000,52.299999,49.799999,51.549999,44.834812,325101
2010-09-09,52.500000,53.150002,51.099998,51.349998,44.660870,218890
2010-09-13,51.599998,53.299999,51.150002,52.299999,45.487110,696331
2010-09-14,51.650002,54.650002,51.650002,52.849998,45.965466,708829
2010-09-15,52.500000,55.500000,52.000000,54.900002,47.748421,1018460
2010-09-16,53.299999,56.799999,53.299999,56.099998,48.792107,846856
2010-09-17,56.000000,59.200001,55.650002,58.500000,50.879471,1586765
2010-09-20,58.500000,61.599998,54.150002,55.700001,48.444218,2878379
2010-09-21,55.000000,55.400002,53.099998,54.349998,47.270069,810876
2010-09-22,55.200001,55.750000,53.900002,54.299999,47.226585,461634
2010-09-23,54.349998,55.000000,53.000000,53.599998,46.617764,366972
2010-09-24,53.500000,54.349998,53.250000,53.849998,46.835201,276137
2010-09-27,54.500000,56.250000,53.799999,54.299999,47.226585,984657
2010-09-28,54.349998,54.849998,53.049999,53.250000,46.313362,356557
2010-09-29,53.200001,54.150002,52.500000,52.599998,45.748028,424473
2010-09-30,53.000000,56.450001,51.200001,54.900002,47.748421,1565232
2010-10-01,55.250000,58.950001,52.849998,58.299999,50.705513,7418063
2010-10-04,59.400002,62.750000,58.400002,61.599998,53.575642,8730551
2010-10-05,62.299999,63.700001,60.200001,60.549999,52.662426,3077550
2010-10-06,61.700001,62.700001,59.250000,61.299999,53.314720,2486288
2010-10-07,62.599998,62.599998,56.750000,59.250000,51.531773,2314904
2010-10-08,59.900002,63.250000,58.250000,62.400002,54.271431,2481774
2010-10-11,63.250000,63.400002,61.099998,61.450001,53.445179,925135
2010-10-12,62.000000,63.650002,61.049999,61.549999,53.532158,1601407
2010-10-13,62.099998,62.750000,60.849998,61.049999,53.097290,778340
2010-10-14,61.250000,61.750000,59.000000,60.150002,52.314529,1358009
2010-10-15,60.500000,60.750000,58.000000,58.450001,50.835983,505419
2010-10-18,58.799999,61.000000,58.200001,58.599998,50.966431,769347
2010-10-19,59.150002,60.799999,58.700001,59.650002,51.879662,838126
2010-10-20,59.299999,60.250000,58.349998,58.599998,50.966431,487791
2010-10-21,59.400002,62.799999,59.099998,61.000000,53.053802,2568805
2010-10-22,61.599998,66.400002,60.750000,64.900002,56.445774,5667720
2010-10-25,65.849998,66.150002,63.000000,63.700001,55.402096,2831350
2010-10-26,63.500000,66.250000,62.500000,64.800003,56.358791,3219405
2010-10-27,64.500000,67.599998,64.500000,67.050003,58.315693,3312197
2010-10-28,67.599998,68.199997,63.299999,64.150002,55.793468,3024169
2010-10-29,64.900002,65.000000,60.299999,62.500000,54.358410,1449305
2010-11-01,63.750000,65.000000,62.799999,64.199997,55.836952,1875436
2010-11-02,65.099998,65.099998,63.599998,64.150002,55.793468,711009
2010-11-03,64.849998,64.849998,62.500000,63.200001,54.967224,513190
2010-11-04,63.700001,63.900002,62.799999,63.150002,54.923725,358211
2010-11-08,64.400002,64.500000,62.849998,63.799999,55.489063,492991
2010-11-09,64.000000,65.050003,63.299999,64.500000,56.097870,3108768
2010-11-10,64.199997,65.099998,64.099998,64.550003,56.141357,1357396
2010-11-11,64.500000,65.949997,61.150002,63.000000,54.793270,2387354
2010-11-12,63.000000,63.500000,58.500000,59.400002,51.662231,2587799
2010-11-15,59.900002,60.950001,57.500000,58.950001,51.270844,1196442
2010-11-16,61.099998,62.000000,58.000000,58.299999,50.705513,2232392
2010-11-18,60.150002,62.000000,56.299999,59.200001,51.488277,2690584
2010-11-19,60.400002,60.400002,55.799999,56.750000,49.357433,1076291
2010-11-22,57.900002,58.900002,56.099998,57.549999,50.053219,944423
2010-11-23,57.000000,57.000000,54.000000,55.099998,47.922375,1506672
2010-11-24,55.900002,56.500000,52.849998,53.500000,46.530800,974512
2010-11-25,54.400002,54.400002,49.799999,50.450001,43.878105,1208184
2010-11-26,51.099998,51.500000,42.500000,49.599998,43.138828,2277644
2010-11-29,50.000000,50.750000,46.299999,48.400002,42.095142,513572
2010-11-30,48.200001,51.799999,47.349998,51.349998,44.660870,1446740
2010-12-01,51.000000,54.299999,50.750000,53.950001,46.922173,650558
2010-12-02,54.599998,55.500000,52.900002,53.950001,46.922173,661182
2010-12-03,55.099998,55.700001,50.000000,50.650002,44.052052,1489775
2010-12-06,51.400002,51.950001,49.049999,49.549999,43.095341,636168
2010-12-07,49.950001,51.400002,47.200001,47.849998,41.616791,1558581
2010-12-08,47.500000,48.000000,46.349998,46.599998,40.529633,687241
2010-12-09,46.950001,46.950001,42.500000,42.700001,37.137657,939813
2010-12-10,42.700001,44.299999,41.500000,43.500000,37.833450,854346
2010-12-13,44.000000,45.500000,43.599998,44.400002,38.616211,1024953
2010-12-14,44.799999,46.750000,44.500000,46.450001,40.399166,725546
2010-12-15,45.799999,48.000000,44.400002,45.150002,39.268509,943087
2010-12-16,44.200001,45.400002,44.099998,44.549999,38.746670,576913
2010-12-20,44.250000,45.250000,43.650002,44.950001,39.094566,335601
2010-12-21,45.750000,46.799999,44.349998,46.500000,40.442650,489283
2010-12-22,46.950001,47.700001,45.900002,46.750000,40.660088,646563
2010-12-23,47.099998,47.200001,45.599998,46.000000,40.007790,308832
2010-12-24,45.599998,46.500000,45.150002,45.849998,39.877327,274449
2010-12-27,46.000000,46.700001,45.450001,45.549999,39.616409,180965
2010-12-28,45.849998,46.900002,45.400002,46.299999,40.268707,260934
2010-12-29,46.500000,47.700001,46.000000,46.400002,40.355682,308702
2010-12-30,46.500000,46.900002,46.000000,46.299999,40.268707,196442
2010-12-31,46.500000,47.599998,46.099998,47.000000,40.877518,377820
2011-01-03,47.500000,49.000000,46.549999,48.099998,41.834221,1066284
2011-01-04,48.650002,48.650002,47.049999,47.250000,41.094959,437233
2011-01-05,47.049999,47.849998,46.400002,46.650002,40.573124,224382
2011-01-06,47.150002,47.900002,45.299999,45.549999,39.616409,481522
2011-01-07,45.549999,46.200001,42.750000,43.049999,37.442074,527171
2011-01-10,43.049999,43.750000,41.799999,42.250000,36.746284,790233
2011-01-11,42.250000,43.000000,40.299999,41.450001,36.050491,1112950
2011-01-12,41.450001,44.099998,40.799999,43.450001,37.789970,532010
2011-01-13,47.000000,47.000000,41.500000,42.000000,36.528843,328395
2011-01-14,42.049999,42.500000,41.200001,41.599998,36.180950,279405
2011-01-17,42.200001,42.200001,40.799999,41.000000,35.659111,382414
2011-01-18,41.000000,41.900002,41.000000,41.200001,35.833069,226379
2011-01-19,40.500000,41.500000,40.049999,40.349998,35.093788,484680
2011-01-20,40.099998,42.150002,40.049999,41.400002,36.007000,719817
2011-01-21,41.599998,42.299999,41.400002,41.700001,36.267921,393612
2011-01-24,42.150002,42.549999,41.150002,41.349998,35.963520,409841
2011-01-25,42.500000,43.349998,40.799999,41.200001,35.833069,1268959
2011-01-27,41.700001,41.700001,40.599998,40.849998,35.528652,239447
2011-01-28,41.000000,41.000000,38.650002,39.250000,34.137085,421040
2011-01-31,38.500000,41.450001,37.500000,40.650002,35.354702,407853
2011-02-01,39.200001,41.049999,38.500000,38.849998,33.789185,412327
2011-02-02,39.299999,39.849998,37.750000,38.000000,33.263966,394676
2011-02-03,38.650002,38.700001,37.150002,37.299999,32.651207,518248
2011-02-04,37.500000,38.400002,36.849998,37.450001,32.782516,374773
2011-02-07,38.500000,39.900002,37.599998,38.049999,33.307732,512354
2011-02-08,38.450001,38.450001,36.099998,37.049999,32.432369,379405
2011-02-09,36.900002,36.950001,35.000000,35.400002,30.988010,369307
2011-02-10,35.900002,35.900002,34.299999,35.150002,30.769171,232852
2011-02-11,35.150002,37.950001,34.849998,37.450001,32.782516,347073
2011-02-14,36.099998,38.900002,36.099998,38.650002,33.832951,234831
2011-02-15,38.799999,39.150002,37.750000,38.349998,33.570343,172729
2011-02-16,38.299999,39.599998,38.000000,39.250000,34.358177,162278
2011-02-17,39.500000,40.400002,38.599998,39.250000,34.358177,301320
2011-02-18,39.599998,39.599998,38.000000,38.150002,33.395275,164378
2011-02-21,38.049999,38.500000,37.000000,37.450001,32.782516,89721
2011-02-22,37.049999,37.900002,36.799999,37.099998,32.476131,97569
2011-02-23,37.450001,37.450001,36.250000,36.549999,31.994684,124646
2011-02-24,36.250000,37.000000,35.099998,35.450001,31.031786,356072
2011-02-25,36.099998,36.799999,34.700001,35.150002,30.769171,165185
2011-02-28,35.849998,38.150002,34.650002,36.650002,32.082226,349040
2011-03-01,37.200001,39.250000,36.700001,38.450001,33.657879,271207
2011-03-03,38.750000,38.900002,37.799999,38.049999,33.307732,275977
2011-03-04,38.250000,38.700001,37.049999,37.400002,32.738743,130712
2011-03-07,37.000000,37.200001,35.750000,36.099998,31.600769,91902
2011-03-08,36.200001,37.000000,36.000000,36.250000,31.732073,177848
2011-03-09,36.549999,37.400002,36.150002,37.099998,32.476131,128335
2011-03-10,37.000000,37.000000,36.299999,36.549999,31.994684,84330
2011-03-11,36.299999,36.500000,35.900002,36.000000,31.513229,109281
2011-03-14,35.750000,36.500000,35.450001,36.049999,31.557005,125917
2011-03-15,35.950001,36.049999,35.049999,35.849998,31.381922,224975
2011-03-16,36.000000,37.000000,35.849998,36.400002,31.863377,267636
2011-03-17,37.400002,39.849998,37.400002,38.250000,33.482803,1270266
2011-03-18,38.700001,39.400002,36.599998,37.099998,32.476131,837833
2011-03-21,37.400002,37.400002,35.900002,36.099998,31.600769,558226
2011-03-22,36.500000,39.150002,35.799999,37.950001,33.220203,488674
2011-03-23,37.599998,39.400002,36.799999,38.700001,33.876720,358446
2011-03-24,38.599998,39.099998,37.450001,38.349998,33.570343,418115
2011-03-25,38.049999,39.299999,37.599998,38.799999,33.964260,395396
2011-03-28,39.049999,39.500000,37.950001,38.900002,34.051796,598220
2011-03-29,39.250000,39.500000,38.000000,38.799999,33.964260,513547
2011-03-30,38.599998,40.900002,38.400002,40.250000,35.233543,560975
2011-03-31,40.799999,40.900002,39.099998,40.099998,35.102238,740271
2011-04-01,39.599998,40.500000,39.500000,39.849998,34.883400,357084
2011-04-04,39.750000,40.700001,39.599998,40.150002,35.146008,613521
2011-04-05,40.099998,41.900002,39.650002,41.150002,36.021370,769532
2011-04-06,41.650002,41.750000,40.599998,40.799999,35.714989,470269
2011-04-07,40.799999,41.400002,40.450001,40.650002,35.583687,458703
2011-04-08,40.700001,41.250000,39.599998,39.750000,34.795864,349341
2011-04-11,39.750000,39.950001,38.700001,38.900002,34.051796,151428
2011-04-13,38.750000,39.900002,38.200001,39.750000,34.795864,181879
2011-04-15,39.849998,39.950001,38.549999,38.849998,34.008022,157935
2011-04-18,38.849998,39.400002,38.049999,38.200001,33.439037,245803
2011-04-19,38.299999,38.500000,38.000000,38.250000,33.482803,123591
2011-04-20,38.500000,38.900002,36.599998,38.099998,33.351494,688452
2011-04-21,38.099998,38.500000,37.700001,37.950001,33.220203,150332
2011-04-25,38.000000,38.000000,37.200001,37.299999,32.651207,224875
2011-04-26,37.400002,38.150002,37.150002,37.750000,33.045128,604123
2011-04-27,37.500000,38.150002,34.799999,36.950001,32.344833,307341
2011-04-28,37.700001,37.700001,36.150002,36.450001,31.907145,168205
2011-04-29,36.500000,37.500000,35.750000,37.000000,32.388596,242890
2011-05-02,37.000000,37.000000,35.900002,36.099998,31.600769,102885
2011-05-03,35.900002,36.700001,35.599998,36.049999,31.557005,395047
2011-05-04,35.900002,36.299999,35.200001,36.049999,31.557005,126072
2011-05-05,36.000000,36.200001,34.849998,35.000000,30.637865,149970
2011-05-06,35.450001,36.049999,34.400002,34.700001,30.375252,215548
2011-05-09,34.500000,34.950001,34.150002,34.349998,30.068874,147610
2011-05-10,34.299999,34.849998,34.150002,34.299999,30.025101,107324
2011-05-11,34.549999,35.349998,34.299999,34.849998,30.506557,103805
2011-05-12,34.950001,35.000000,34.049999,34.200001,29.937565,80561
2011-05-13,34.400002,35.700001,33.599998,33.799999,29.587420,489785
2011-05-16,33.099998,34.299999,30.049999,33.900002,29.674959,122045
2011-05-17,33.700001,35.650002,33.500000,35.150002,30.769171,558200
2011-05-18,35.400002,35.400002,34.000000,34.599998,30.287714,228666
2011-05-19,34.750000,34.799999,34.000000,34.400002,30.112642,143006
2011-05-20,34.049999,35.900002,33.650002,33.849998,29.631187,382507
2011-05-23,33.700001,33.950001,32.700001,32.799999,28.712051,163616
2011-05-24,32.799999,33.250000,32.299999,32.650002,28.580753,141507
2011-05-25,32.799999,33.349998,31.600000,32.599998,28.536980,179649
2011-05-26,32.750000,34.099998,32.250000,33.599998,29.412348,154891
2011-05-27,33.150002,34.000000,32.849998,33.450001,29.281044,95543
2011-05-30,33.549999,34.400002,32.099998,33.450001,29.281044,343703
2011-05-31,33.900002,34.599998,32.900002,34.299999,30.025101,143577
2011-06-01,34.349998,34.900002,34.299999,34.750000,30.419022,143349
2011-06-02,34.450001,34.750000,33.549999,34.299999,30.025101,130388
2011-06-03,34.150002,36.000000,34.000000,35.500000,31.075548,263024
2011-06-06,35.900002,36.349998,34.150002,34.599998,30.287714,379758
2011-06-07,34.599998,35.099998,34.200001,34.799999,30.462786,125355
2011-06-08,34.650002,35.299999,34.150002,35.000000,30.637865,94418
2011-06-09,35.000000,36.400002,34.349998,35.599998,31.163088,302684
2011-06-10,35.299999,36.000000,34.750000,35.599998,31.163088,256881
2011-06-13,35.000000,35.900002,34.299999,35.250000,30.856707,346701
2011-06-14,34.799999,35.200001,34.349998,34.799999,30.462786,1291891
2011-06-15,34.750000,34.849998,34.000000,34.299999,30.025101,136725
2011-06-16,34.000000,34.299999,33.200001,33.849998,29.631187,312182
2011-06-17,34.400002,34.650002,33.349998,33.799999,29.587420,260819
2011-06-20,33.599998,34.250000,31.850000,33.150002,29.018433,364555
2011-06-21,32.700001,33.849998,32.200001,33.150002,29.018433,205695
2011-06-22,32.799999,34.400002,32.299999,33.700001,29.499882,435487
2011-06-23,33.049999,33.950001,32.599998,33.700001,29.499882,268319
2011-06-24,33.099998,34.500000,32.799999,34.099998,29.850029,315053
2011-06-27,33.900002,34.000000,33.299999,33.650002,29.456118,195014
2011-06-28,33.549999,33.599998,32.250000,32.599998,28.536980,223881
2011-06-29,32.500000,33.900002,32.200001,33.700001,29.499882,349252
2011-06-30,33.049999,34.000000,32.500000,33.400002,29.237272,412720
2011-07-01,33.000000,34.299999,33.000000,34.000000,29.762493,284582
2011-07-04,34.000000,34.299999,33.599998,33.799999,29.587420,196321
2011-07-05,33.599998,34.000000,33.000000,33.200001,29.062197,202978
2011-07-06,33.500000,33.599998,33.000000,33.299999,29.149740,74928
2011-07-07,33.450001,33.549999,33.000000,33.400002,29.547844,146713
2011-07-08,33.400002,33.450001,32.900002,33.049999,29.238201,133167
2011-07-11,33.250000,33.250000,32.599998,32.849998,29.061268,63548
2011-07-12,32.599998,34.200001,32.450001,33.549999,29.680534,234761
2011-07-13,33.450001,34.000000,33.200001,33.549999,29.680534,125253
2011-07-14,33.400002,33.650002,33.099998,33.400002,29.547844,113344
2011-07-15,33.250000,34.200001,33.099998,33.750000,29.857471,146739
2011-07-18,34.000000,34.000000,33.200001,33.250000,29.415144,125181
2011-07-19,33.150002,33.549999,32.700001,32.849998,29.061268,178461
2011-07-20,32.049999,33.400002,32.000000,32.500000,28.751638,192678
2011-07-21,32.400002,32.900002,32.150002,32.599998,28.840101,88754
2011-07-22,32.700001,32.750000,32.099998,32.400002,28.663176,194817
2011-07-25,32.250000,34.150002,32.000000,33.349998,29.503603,860821
2011-07-26,33.549999,33.549999,32.400002,32.950001,29.149740,173177
2011-07-27,32.849998,33.849998,32.400002,33.150002,29.326674,242672
2011-07-28,33.000000,33.650002,32.400002,33.250000,29.415144,292333
2011-07-29,32.650002,33.500000,32.599998,33.099998,29.282436,160952
2011-08-01,33.099998,33.599998,32.599998,33.250000,29.415144,230300
2011-08-02,32.599998,33.200001,32.599998,32.849998,29.061268,126612
2011-08-03,32.599998,33.000000,32.250000,32.599998,28.840101,81044
2011-08-04,32.549999,32.750000,31.650000,32.099998,28.397772,131303
2011-08-05,32.049999,32.799999,29.650000,32.299999,28.574705,301855
2011-08-08,32.000000,32.450001,30.500000,31.900000,28.220839,258886
2011-08-09,30.000000,31.600000,28.799999,30.900000,27.336174,250978
2011-08-10,31.850000,32.599998,30.900000,32.000000,28.309305,220985
2011-08-11,31.500000,32.799999,31.049999,32.650002,28.884344,129161
2011-08-12,32.250000,32.900002,30.750000,31.700001,28.043905,212423
2011-08-16,31.500000,31.799999,30.100000,30.600000,27.070776,220008
2011-08-17,30.500000,30.650000,29.549999,30.000000,26.539972,207959
2011-08-18,29.700001,29.900000,28.650000,29.299999,25.920710,236132
2011-08-19,28.750000,28.950001,27.799999,28.600000,25.301439,201986
2011-08-22,28.299999,29.000000,28.000000,28.600000,25.301439,156129
2011-08-23,28.400000,29.299999,27.900000,28.700001,25.389908,194859
2011-08-24,28.600000,29.600000,28.299999,29.400000,26.009174,145974
2011-08-25,29.049999,29.500000,28.400000,29.100000,25.743773,80876
2011-08-26,28.700001,29.700001,28.200001,28.549999,25.257210,91446
2011-08-29,28.549999,30.250000,28.549999,29.700001,26.274574,194077
2011-08-30,29.700001,29.900000,28.500000,28.850000,25.522610,208217
2011-09-02,29.200001,29.799999,28.450001,29.450001,26.053406,167813
2011-09-05,29.000000,29.700001,28.500000,29.000000,25.655312,82285
2011-09-06,29.000000,29.299999,28.700001,28.950001,25.611076,45823
2011-09-07,29.049999,29.299999,28.700001,28.950001,25.611076,101142
2011-09-08,29.500000,29.500000,28.700001,28.900000,25.566843,80923
2011-09-09,29.450001,29.450001,28.500000,28.600000,25.301439,94624
2011-09-12,28.200001,28.650000,28.000000,28.049999,24.814877,84554
2011-09-13,28.299999,28.500000,27.549999,27.700001,24.505241,66705
2011-09-14,27.850000,28.000000,27.450001,27.600000,24.416777,36680
2011-09-15,27.500000,27.950001,27.400000,27.549999,24.372540,62730
2011-09-16,27.600000,28.200001,27.549999,28.000000,24.770643,87233
2011-09-19,28.000000,28.299999,27.400000,27.950001,24.726410,125863
2011-09-20,28.000000,29.000000,27.700001,28.100000,24.859110,90515
2011-09-21,28.000000,28.850000,27.750000,28.450001,25.168743,89636
2011-09-22,28.150000,28.400000,27.250000,27.950001,24.726410,120433
2011-09-23,27.799999,28.250000,24.200001,27.850000,24.637939,187511
2011-09-26,27.500000,28.299999,26.400000,27.500000,24.328306,149370
2011-09-27,27.299999,28.799999,27.299999,28.200001,24.947575,111340
2011-09-28,28.799999,29.000000,27.750000,28.350000,25.080275,22927
2011-09-29,28.049999,28.299999,27.400000,28.100000,24.859110,46276
2011-09-30,27.850000,28.350000,27.500000,27.850000,24.637939,65265
2011-10-03,27.799999,27.799999,26.650000,27.049999,23.930204,45802
2011-10-04,27.000000,27.000000,25.350000,26.450001,23.399412,141182
2011-10-05,27.200001,27.200001,25.000000,25.700001,22.735912,106799
2011-10-07,26.049999,26.900000,25.750000,26.150000,23.134010,84040
2011-10-10,26.000000,26.400000,25.750000,25.900000,22.912848,35158
2011-10-11,26.000000,26.200001,25.900000,26.100000,23.089773,43360
2011-10-12,25.900000,26.549999,25.750000,25.950001,22.957079,63653
2011-10-13,26.000000,26.400000,25.650000,25.750000,22.780144,95047
2011-10-14,25.799999,25.799999,24.400000,24.600000,21.762777,283850
2011-10-17,24.750000,25.200001,24.600000,24.799999,21.939709,217488
2011-10-18,24.250000,24.850000,24.000000,24.650000,21.807011,169454
2011-10-19,24.600000,24.600000,24.000000,24.350000,21.541613,146906
2011-10-20,24.200001,25.900000,24.049999,25.400000,22.470510,161484
2011-10-21,25.500000,26.600000,25.250000,25.900000,22.912848,174652
2011-10-24,26.650000,26.750000,26.000000,26.400000,23.355177,2119198
2011-10-25,26.000000,26.850000,26.000000,26.600000,23.532112,1098224
2011-10-28,26.950001,30.900000,26.850000,27.549999,24.372540,30260189
2011-10-31,27.900000,27.900000,26.000000,26.549999,23.487875,259905
2011-11-01,26.600000,27.200001,26.000000,26.950001,23.841743,192582
2011-11-02,26.500000,27.100000,25.549999,26.400000,23.355177,256815
2011-11-03,26.299999,26.900000,25.799999,25.900000,22.912848,430452
2011-11-04,25.950001,26.200001,25.750000,25.850000,22.868612,124369
2011-11-08,25.900000,27.450001,25.900000,27.250000,24.107141,663993
2011-11-09,27.250000,27.600000,27.000000,27.150000,24.018679,84452
2011-11-11,27.000000,27.250000,25.850000,26.799999,23.709045,244310
2011-11-14,26.799999,27.000000,25.850000,26.049999,23.045544,66005
2011-11-15,26.950001,27.000000,24.750000,24.950001,22.072412,81302
2011-11-16,24.950001,25.000000,23.200001,24.150000,21.364677,364600
2011-11-17,23.900000,24.500000,23.000000,23.700001,20.966578,118066
2011-11-18,23.799999,24.200001,22.049999,23.850000,21.099277,175002
2011-11-21,23.500000,26.700001,23.150000,26.299999,23.266710,7211996
2011-11-22,26.549999,26.549999,25.000000,25.750000,22.780144,2369094
2011-11-23,25.500000,25.750000,24.200001,24.950001,22.072412,86819
2011-11-24,24.500000,25.250000,24.250000,24.950001,22.072412,65302
2011-11-25,24.500000,25.549999,24.500000,25.150000,22.249344,69919
2011-11-28,25.000000,26.700001,25.000000,26.500000,23.443644,260947
2011-11-29,26.400000,27.049999,25.750000,26.850000,23.753275,62910
2011-11-30,26.900000,26.900000,25.750000,25.900000,22.912848,118290
2011-12-01,26.100000,26.950001,26.100000,26.700001,23.620579,51208
2011-12-02,26.000000,27.600000,26.000000,27.200001,24.062908,156922
2011-12-05,26.900000,27.000000,26.000000,26.850000,23.753275,61631
2011-12-07,26.350000,27.350000,26.049999,26.250000,23.222477,67358
2011-12-08,26.100000,27.700001,25.299999,26.299999,23.266710,641449
2011-12-09,25.600000,26.450001,24.799999,25.100000,22.205109,97120
2011-12-12,25.350000,25.400000,23.900000,24.049999,21.276211,86450
2011-12-13,24.000000,24.700001,23.350000,24.500000,21.674309,107713
2011-12-14,23.900000,24.299999,23.600000,24.000000,21.231977,24124
2011-12-15,24.000000,24.049999,23.000000,23.549999,20.833879,33629
2011-12-16,23.450001,24.500000,22.250000,22.799999,20.170383,92025
2011-12-19,22.799999,23.700001,22.000000,22.600000,19.993446,70183
2011-12-20,22.500000,23.200001,21.250000,22.100000,19.551113,68457
2011-12-21,23.000000,23.299999,22.799999,23.100000,20.435778,76382
2011-12-22,23.000000,23.000000,22.100000,22.700001,20.081913,63594
2011-12-23,22.700001,24.500000,22.500000,24.150000,21.364677,159939
2011-12-26,23.850000,26.750000,23.650000,26.350000,23.310944,173928
2011-12-27,26.350000,28.000000,24.000000,27.799999,24.593706,161506
